rainfall,year,month,country
9.29395,1998,1,THA
21.5984,1998,2,THA
18.3863,1998,3,THA
61.6109,1998,4,THA
173.389,1998,5,THA
204.117,1998,6,THA
212.086,1998,7,THA
269.977,1998,8,THA
228.123,1998,9,THA
129.244,1998,10,THA
90.8638,1998,11,THA
33.6859,1998,12,THA
28.7568,1999,1,THA
23.5607,1999,2,THA
49.9032,1999,3,THA
168.182,1999,4,THA
275.041,1999,5,THA
183.13,1999,6,THA
201.736,1999,7,THA
230.444,1999,8,THA
240.589,1999,9,THA
202.988,1999,10,THA
105.123,1999,11,THA
29.2707,1999,12,THA
16.7466,2000,1,THA
32.1918,2000,2,THA
37.2956,2000,3,THA
182.875,2000,4,THA
241.8,2000,5,THA
266.666,2000,6,THA
203.698,2000,7,THA
275.557,2000,8,THA
233.818,2000,9,THA
173.374,2000,10,THA
38.7208,2000,11,THA
29.5196,2000,12,THA
25.7952,2001,1,THA
7.60711,2001,2,THA
102.866,2001,3,THA
43.6106,2001,4,THA
228.831,2001,5,THA
208.701,2001,6,THA
184.408,2001,7,THA
271.113,2001,8,THA
224.106,2001,9,THA
185.27,2001,10,THA
48.8777,2001,11,THA
28.7286,2001,12,THA
6.71981,2002,1,THA
5.61561,2002,2,THA
47.8851,2002,3,THA
68.9622,2002,4,THA
225.844,2002,5,THA
187.452,2002,6,THA
177.193,2002,7,THA
306.178,2002,8,THA
304.62,2002,9,THA
122.254,2002,10,THA
101.847,2002,11,THA
60.1573,2002,12,THA
9.88147,2003,1,THA
22.4675,2003,2,THA
85.8271,2003,3,THA
60.1355,2003,4,THA
152.591,2003,5,THA
237.008,2003,6,THA
225.411,2003,7,THA
236.216,2003,8,THA
297.102,2003,9,THA
113.316,2003,10,THA
32.449,2003,11,THA
24.9914,2003,12,THA
16.546,2004,1,THA
36.913,2004,2,THA
16.3504,2004,3,THA
67.901,2004,4,THA
200.556,2004,5,THA
258.027,2004,6,THA
260.187,2004,7,THA
207.031,2004,8,THA
245.957,2004,9,THA
54.8636,2004,10,THA
33.9866,2004,11,THA
12.7185,2004,12,THA
8.80001,2005,1,THA
3.88862,2005,2,THA
35.0818,2005,3,THA
79.1809,2005,4,THA
153.183,2005,5,THA
213.76,2005,6,THA
233.231,2005,7,THA
224.519,2005,8,THA
324.984,2005,9,THA
113.356,2005,10,THA
99.0718,2005,11,THA
45.3601,2005,12,THA
10.3906,2006,1,THA
24.4034,2006,2,THA
60.1999,2006,3,THA
126.371,2006,4,THA
222.217,2006,5,THA
206.15,2006,6,THA
248.963,2006,7,THA
257.205,2006,8,THA
254.808,2006,9,THA
198.065,2006,10,THA
33.9337,2006,11,THA
18.9152,2006,12,THA
16.3288,2007,1,THA
10.3168,2007,2,THA
35.9884,2007,3,THA
108.99,2007,4,THA
296.169,2007,5,THA
220.265,2007,6,THA
203.095,2007,7,THA
229.719,2007,8,THA
242.633,2007,9,THA
213.228,2007,10,THA
42.4893,2007,11,THA
15.705,2007,12,THA
24.4486,2008,1,THA
30.3624,2008,2,THA
41.8863,2008,3,THA
128.356,2008,4,THA
211.231,2008,5,THA
224.684,2008,6,THA
214.412,2008,7,THA
216.514,2008,8,THA
292.284,2008,9,THA
194.439,2008,10,THA
79.3609,2008,11,THA
19.9646,2008,12,THA
15.7452,2009,1,THA
5.48747,2009,2,THA
74.2058,2009,3,THA
128.261,2009,4,THA
238.845,2009,5,THA
202.199,2009,6,THA
232.113,2009,7,THA
254.951,2009,8,THA
252.746,2009,9,THA
139.468,2009,10,THA
46.831,2009,11,THA
17.7076,2009,12,THA
29.2311,2010,1,THA
10.9653,2010,2,THA
20.4095,2010,3,THA
52.5369,2010,4,THA
119,2010,5,THA
219.842,2010,6,THA
239.96,2010,7,THA
361.291,2010,8,THA
244.226,2010,9,THA
208.707,2010,10,THA
52.2609,2010,11,THA
45.9616,2010,12,THA
25.5171,2011,1,THA
15.3933,2011,2,THA
83.6681,2011,3,THA
131.079,2011,4,THA
230.68,2011,5,THA
246.657,2011,6,THA
321.761,2011,7,THA
338.233,2011,8,THA
293.902,2011,9,THA
198.372,2011,10,THA
55.2065,2011,11,THA
33.4942,2011,12,THA
42.7863,2012,1,THA
17.1823,2012,2,THA
46.7986,2012,3,THA
92.3103,2012,4,THA
199.731,2012,5,THA
152.315,2012,6,THA
199.172,2012,7,THA
197.843,2012,8,THA
281.395,2012,9,THA
130.729,2012,10,THA
120.985,2012,11,THA
28.0184,2012,12,THA
32.7476,2013,1,THA
23.0622,2013,2,THA
39.3806,2013,3,THA
72.7615,2013,4,THA
123.641,2013,5,THA
211.766,2013,6,THA
272.301,2013,7,THA
283.76,2013,8,THA
321.214,2013,9,THA
197.657,2013,10,THA
81.9873,2013,11,THA
23.6089,2013,12,THA
6.51907,2014,1,THA
2.03697,2014,2,THA
30.3255,2014,3,THA
61.5637,2014,4,THA
153.59,2014,5,THA
201.533,2014,6,THA
214.311,2014,7,THA
293.791,2014,8,THA
207.006,2014,9,THA
132.166,2014,10,THA
70.5139,2014,11,THA
38.9687,2014,12,THA
19.3989,2015,1,THA
16.9767,2015,2,THA
44.8779,2015,3,THA
75.3724,2015,4,THA
86.3737,2015,5,THA
130.891,2015,6,THA
205.54,2015,7,THA
250.541,2015,8,THA
251.209,2015,9,THA
143.811,2015,10,THA
78.7897,2015,11,THA
37.9037,2015,12,THA
39.6303,2016,1,THA
9.60825,2016,2,THA
14.5316,2016,3,THA
31.4542,2016,4,THA
180.133,2016,5,THA
172.851,2016,6,THA
224.381,2016,7,THA
210.173,2016,8,THA
326.674,2016,9,THA
195.904,2016,10,THA
130.858,2016,11,THA
44.9703,2016,12,THA
